NewsId,Comment,Sen,Con,lat,long
5,It does not matter if you do not have to worry about the fact that it does not matter to the finance minister.,neg,1,22.12,89.17
5,Abul borkat shahber kase jobab chai oni keno ato taka only one person to ren dilen?,neg,1,22.12,89.14
5,It will be beneficial to the country if it gives five hundred million taka to all five families,neg,1,22.12,89.11
5,"What else ..? If the debt is defaulter, now you are eating cigarettes at five rupees, then you will have to eat twenty ... !!",neg,1,22.12,89.08
5,It is not a loan ... Public money is a way of feeding by dividing the bank officer and the borrower ......,neg,1,22.12,89.05
5,"Surely Tawt Salman F Rahman or his organs have taken this loan. This is a salah, what is a privilege of Sheikh Hasina on her.",neg,1,22.12,89.02
5,What are you talking about? We've all seen the country in which all the roads went into the abyss. 14 crores of money is not something !!!!! We have heard such sayings. A. What's new???,pos,0,22.12,88.99
5,"It's the sign of the country's twelve balls. There is a limit to fraud and there is no limit to fraud in Bangladesh. In such a situation, I do not know that there is no corruption in the sector. Corruption in all sectors and its currency has the country's ruling political party. It's just 5 billion taka, it does not matter. This is normal for Bangladesh. As well as the first light, please do something for the age limit 35 to enter the job. Hope you do something ............. I was waiting for you",pos,1,22.12,88.96
5,Possible anything in this country....,neg,1,22.12,88.93
5,"Select the correct password
Should be given ...
If he wants to do something for DES
Can be given !!

But I do not think there is such a great man in our world!",pos,1,22.12,88.9
5,"Why is our finance minister? He will say that he does not have any money ...
ÿÿInstead of paying the money, the person will show himself as a bankruptcy. And the people will eat 150 cents of onion at Tk 150.",neg,1,22.12,88.87
5,Land deposited by the bank is not available to the bank! And they get 5000 crore taka! The gold country has become independent only for some people. Protest against them will become traitors ... !!!,pos,0,22.12,88.84
5,"Another hallmark will be scandal, and the finance minister will say no taka taka taka 5 thousand crore ... Total Ravi?",neg,1,22.12,88.81
5,"This is a combination of bribes and power.
Perhaps for the recommendation of the bank's senior officer has given Tk 5 crore.",neg,1,22.12,88.78
5,"It is true that a person who qualifies for repaying the loan will not be able to find a suitable loan in this country. Most people do not get a bank loan. They have to take high quality NGOs to speak in the language of Hanif, what is really a cellulose country!",pos,1,22.12,88.75
5,"It will be the lotus, if you give one crore to 5000 people, even if it is good, at least 5000 families will change the fate.",pos,1,22.12,88.72
5,These are normal in one-party rule. Because people will not have to go to the polls. What kind of accountability?,pos,1,22.12,88.69
5,"The previous words were ""nothing worth 4 thousand crores""
Now it will be said that ""5 billion crores worth nothing""
And there will be no shortage of money in the country.
All the shortcomings will be filled through VAT tax.
So do not take any money and get no grief.",pos,1,22.12,88.66
5,"Rhetorically stealing money and people's money is also seen in front of everyone, !!!!",pos,0,22.12,88.63
5,"Everyone will speak against corruption, but whoever will get a little power himself will start doing whatever he wants.

""Everyone gets gold mine and I have found thief mine""",neg,1,22.12,88.6
5,"There is no problem in taking the conscious mindset or those who have one foot in Bangladesh, but they do not have any problem but they will have trouble if they try to reduce the unemployment of the country by making money.",neg,1,22.12,88.57
5,Do not let them remember us! That's the money they can beat!,neg,1,22.12,88.54
5,"If the thief is stolen or bad, but our people, then for him to be paid a good loan from abroad.",neg,1,22.12,88.51
5,"Election aitase, buija lon.",neg,1,22.16,91.6
5,"In order to provide loans to the middle class, 5000 crore taka had to be distributed to thousands of lakhs of subscribers. This caused more trouble.

That's why the bank authorities gave loans to all the bank's money to solve the problem of their employees !!!!",pos,0,22.16,91.57
5,"Ruish, !!!! Why did not take 10 thousand crores of rupees, Nothing ,,,,,,,,

None of the government banks will eat it, let him give it to someone who ate it,",neg,1,22.16,91.54
5,"Good decisions, and maybe even begging, so I did not tolerate seeing the MD gave me free money because they do not have any proof of bank's money. All hope is impossible to understand.",neg,1,22.16,91.51
5,"Why?
Where's the problem?
This money is the public money
The bank can pay.
If you do not get back the money from the people
The money will be raised.
That's the way it is
Maybe with onion.
Not by rice.
And with the help of wheat flour and the wheat",neg,1,22.16,91.48
5,"Is it any money? Why are you so angry for this few money, the Prothom-alo?",neg,1,22.16,91.45
5,"Why do not we see it, what price do we see? The same way thousands of millions of rupees have gone missing without accounting! : /
The donor banks can also offer this for voting. But not everyone will get ... those who will show power and will not only repay it! Or ??? : @",neg,1,22.16,91.42
5,Not seeing anything wrong! Where 1% of the world's half wealth is in hand,neg,1,22.16,91.39
5,As like as Basic bank and hallmark scandal,neg,1,22.16,91.36
5,"We can take a loan of 5 thousand crore for a person who is a member of the HHA nationality bank (Janata Bank), that the country is Bangladesh Awami League. What do you want us to do to your father? People of the country do not say anything that can eat 40 kg kg rice. They do not have 5 billion crores of money.",neg,1,22.16,91.33
5,"waste to jonogoner, bank rin dile somossa Kothay ,,,
jonogoner and hoy abr poket cut jabe r ki",neg,1,22.16,91.3
5,"Abul Maal Muhit Gong took responsibility for the establishment of thieves, but thousands of workers are being harassed for the job",neg,1,22.16,91.27
5,"In the absence of justice and accountability, these are all. Law will not be the only if not for everyone .. !! So what else ...? Nothing to say",neg,1,22.16,91.24
5,"5,000 crores of money, no money is, ,,,, those who are involved in these activities need to be falsified,",neg,1,22.16,91.21
5,"The ridiculous ... but at the moment I will need some money ... not more than 2000 crores ... if any state-owned bank will do me a favor, then I would have been loyal to the state because I would have paid off this loan anytime. No ...",neg,1,22.16,91.18
5,What do we do by commenting? We will change the shirts .. We will pay the money on the neck from us ... nobody will listen to us ... What is the benefit or not?,neg,1,22.16,91.15
5,Certainly govment er Boro keu hobe.ato taka rinto govt chara Karo paoar kotha noy,neg,1,22.16,91.12
5,"Lita khira dare ma luita puita eat ... This is more than 2,000% more than the orphan's money, I am not responsible for eating, planned, like the money of Bangladesh Bank, same person, pakakara and so many people,",neg,1,22.16,91.09
5,"If you are corrupt, if you can, that is, the money of the people, is giving, so people's money can be looted like this, not so ,,,,,,, everything is in the bartad's team today,",neg,1,22.16,91.06
5,Living in Mogul Mullu What could be better than an illegal government? The thieves are the masatuto brothers. The thief robbers are now in this country.,pos,0,22.16,91.03
5,It is worth noting that the Finance Minister is worth 5000 crore!,pos,1,22.16,91
5,It's a very simple matter because might is right thats a rules,pos,1,22.16,90.97
5,"The bank is looted differently. Give it a system, so that it will not be easy to get back in time.",neg,0,22.16,90.94
5,"There is no opportunity to donate, share ownership in the name of loan.
If the loan allocated in a ridiculous amount of money in the name of the nominee, on the fixed rate of rent, will be found in the case of divestment of loan / bail.",neg,1,22.16,90.91
5,Now I see the left eye,neg,1,22.16,90.88
5,The Finance Minister is walking on the way. Go ahead to Sabas Bangali. Mangopipals have to repay the debt.,neg,1,22.16,90.85
5,I am a strong fan of the finance minister. So I do not think this money any money.,pos,1,22.16,90.82
5,"Seeing very well, then let me know :)",pos,0,22.16,90.79
5,"If the money is given to the person, he will really be able to see how to carry the debt, as well as the areas of application of his money will be barred, see also how much profit will be made in the country.",pos,1,22.16,90.76
5,"Brother, what is the need to see the amount of debt,
See the amount of commission then it is !!",neg,1,22.16,90.73
5,Looking at HD ??,neg,1,22.16,90.7
5,"Looking very well Hopefully, I too will get a loan of 5000 crore a day.",pos,0,22.16,90.67
5,Seeing as looting.,neg,1,22.16,90.64
5,We have always lost normal people. Now the exploited Pakistanis are exploiting the countrymen. Do not cross the .......,pos,0,22.16,90.61
5,"There is no problem if the Awami Panthis are there.
Because that's the development",neg,1,22.16,90.58
5,"When Sheikh Mujib's family was killed in self-family, Hasina promised that she would take a look at Bangladesh. The people of Bengal are now taking the bamboo now.",neg,1,22.16,90.55
5,"And if we have 50 thousand rupees, then we have to sell 50 lakh rupees of oil and 50 days of oil.",neg,1,22.16,90.52
5,This money will be given as a donation in the switch bank. That's why the switch was the president's arrival?,neg,1,22.16,90.49
5,Is it development ??,neg,1,22.16,90.46
5,The money was given to bribe money. The money belongs to the people. Who gave them ??,neg,1,22.16,90.43
5,Why talk so much about this little money !!!!,neg,1,22.16,90.4
5,"Five hundred thousand million is nothing!
There are hundreds of millions who are big people",neg,1,22.16,90.37
5,"Looking at this like """" the treasure of another, the love of the father """" """" """,pos,1,22.16,90.34
5,Where do I pay 5 thousand ?? I'm the owner of the public money ??,neg,1,22.16,90.31
5,"Faster, Rabis, 5 thousand crore ..... It's Nothing .....",neg,1,22.16,90.28
5,Some unscrupulous officials stole money from banks and were being trafficked abroad,neg,1,22.16,90.25
5,Joy Bangla,neg,1,22.16,90.22
5,"Nice looking. The lone will return the money. The end of the game If not, then call it a defaulter.",neg,1,22.16,90.19
5,"Not 5 billion, nothing ...
ÿÿÿÿNo one can stop me.
Vat's name will eat all the money.
ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ-Abilla goods",neg,1,22.16,90.16
5,"If you do not return, the people have to sit on their heads only then they are.",neg,1,22.16,90.13
5,Renaar Dorkar's..Pure Bank is very hearty.,neg,1,22.16,90.1
5,That money will completely eat,neg,1,22.16,90.07
5,"There is nothing to see, it is a matter of digestion. Front selection, how much cost Line",neg,1,22.16,90.04
5,"Nothing except Harilut!
Where is the problem of paying people's VAT?",neg,1,22.16,90.01
5,Not acceptable. Because the state can not take the risk for one person.,neg,1,22.16,89.98
5,Amar business korar jonno 5-10 lac taka rin paina rbmadarchud der 5 hajar kuti taka rin dei,neg,1,22.16,89.95
5,"How will i look
Did not give me the money ??",pos,0,22.16,89.92
5,Looted property of maternal house as well as looted,pos,1,22.16,89.89
5,Rubbish 5 thousand taka no money,neg,1,22.16,89.86
5,Insert the bamboo with the butt.,neg,1,22.16,89.83
5,Seeing them very positive. They give everything to everyone.,pos,1,22.16,89.8
5,"Not so much, if you put white paper on the mix, red money can be taken out",pos,1,22.16,89.77
5,"What comes to our mind?
The effects of these nations will be enjoyed after ages",pos,1,22.16,89.74
5,Raviish Rashish,neg,1,22.16,89.71
5,There is so much to show only for 4/5 billion taka. Only a few bucks,neg,1,22.16,89.68
5,Do you want bananu ar ki? Goriber uses shuder lush.,neg,1,22.16,89.65
5,I see you a bad thing about you?,neg,1,22.16,89.62
5,*** Another is seen as an indication of Mark. ***,neg,1,22.16,89.59
5,There is no gap between 4 billion and 5 billion more. It can be done !!!!,neg,1,22.16,89.56
5,Viewing as Harilut ...,neg,1,22.16,89.53
5,"I do not know how much it is, I can not raise it. r We have a day after tomorrow, this family vacation.",neg,1,22.16,89.5
5,5000 crores of money is nothing.,neg,1,22.16,89.47
5,If you can see the Janata Bank loan to the person! Oh ray,pos,1,22.16,89.44
5,There are evil motives.,pos,0,22.16,89.41
5,BANK DAKATI KORA,neg,1,22.16,89.38
5,It is nothing but phyllism.,neg,1,22.16,89.35
5,"Without a sigh, ordinary people of Bangladesh do not have to do anything.",neg,1,22.16,89.32
5,"Brother fixes spelling ..

Person ***",neg,1,22.16,89.29
5,It is not the debt nor the brother-in-law's brother shared the shares.,pos,1,22.16,89.26
5,"Just like this, you can get rid of kisu nai.",neg,1,22.16,89.23
5,"It's no matter what
Only 5 billion taka",neg,1,22.16,89.2
5,"Bangladesh has become a looted factory, now the country has taken possession of looters",pos,1,22.16,89.17
5,"5 billion crores worth nothing, more can be given. ??",pos,1,22.16,89.14
5,Rashish Prasas how to do these fakes? eto bank dorkar ki,neg,1,22.16,89.11
5,These are normal phenomena,pos,1,22.16,89.08
5,What is the government managing the money for the next election?,neg,1,22.16,89.05
5,Kar vag and koto porlo ???,neg,1,22.16,89.02
5,Shameful ...,neg,1,22.16,88.99
5,"5000 taka no money, as rabbis bogas!",neg,1,22.16,88.96
5,What was the need to write about this little money ...,neg,1,22.16,88.93
5,"Give more than Tk 5,000 crore",neg,1,22.16,88.9
5,"Time-over-the-written writing. Brother should know caution, please talk about it.",neg,1,22.16,88.87
5,What was the reason of Amarer?,neg,1,22.16,88.84
5,Mass-loot competition,neg,1,22.16,88.81
5,If you can not afford to pay it will lift over the public,pos,0,22.16,88.78
5,light vabei dekhsi,neg,1,22.16,88.75
5,The crazy madness in the world is crazy,neg,1,22.16,88.72
5,Develop what,neg,1,22.16,88.69
5,"It's not theft of the pond, but the sea will be stolen.",neg,1,22.16,88.66
5,"Not as a bank, the movie entertainment is extreme entertainment",neg,1,22.16,88.63
6,,,,22.16,88.6
6,"On that day, the first light report saw the police or the digital method of verification of the Awami League, the police found that if there is any picture related to the BNP, then he is being arrested as a BNP activist.
I have heard that during the war of liberation Pakistani invaders used to open the lungis of the people, Hindu Muslims would have been able to verify, thanks to the police of Bangladesh, they have not implemented that method, have implemented the digital system!",pos,1,22.16,88.57
6,"Thus, by arresting BNP leaders and activists, the government is proving to be an unjust person. Thus, democracy is never saved. Dirty politics!",neg,1,22.16,88.54
6,"21 Those of you who bayat ykfrvn vyqtlvn Nabiyyin without God vyqtlvn those who favor public fbshrhm yamrvn balqst de bzab painful ???? ??????? ????????????? ???????? ??? ??? ???????????? ????? ??? ???????????, ?? ???? ????? ????? ??? ???? ??????????????? ??????? ???? ??????? ?????????? ??????? ????? ???.",pos,0,22.16,88.51
6,"Police do not have the police arrest thousands of people every day and raises the price of rice and poor people like us have to eat without having to buy 50 rupees per kg of rice and I do not have the money to eat, and the police do not have the benefit of saying so and eat us food If you are not able to do it day after day, then there is no way to die without worry",neg,1,22.2,91.6
6,Tungipara can be declared a national prison,neg,1,22.2,91.57
6,"Seeing the condition of the country, the people of the police and what is the league of Muslims, but Junda may be a day versus league",neg,1,22.2,91.54
6,The government is afraid of losing power ............,neg,1,22.2,91.51
6,"When the power never goes to power, you will know who the kayya league is",neg,1,22.2,91.48
6,What more will Allah know who knows,neg,1,22.2,91.45
6,Delwar Hossain Sayedee to be appointed Vice Chairman of BNP,neg,1,22.2,91.42
6,All the ruling classes do vote for it,neg,1,22.2,91.39
6,"When the power goes out, everyone will face it",neg,1,22.2,91.36
6,Why so many leaders are being arrested ... ???,neg,1,22.2,91.33
6,"You are very great in the police station
ÿPlace in jail for BNP",pos,1,22.2,91.3
6,They will have to wear their bangles now: -P,neg,0,22.2,91.27
6,"???? 

:*  :*  :*",neg,1,22.2,91.24
6,"Rice is alcoholic, alcohol is bad, bad is an atheist, atheist is rotten, it is a lewd juice.",neg,1,22.2,91.21
6,What will be left without doing this?,neg,1,22.2,91.18
6,The poster was caught by the picture,pos,1,22.2,91.15
6,Let's go,neg,1,22.2,91.12
6,"Good day coming, and only 3 days!",neg,1,22.2,91.09
6,These are now pulse rice!,neg,1,22.2,91.06
6,It's not good sign,pos,1,22.2,91.03
6,Joy Bangla,neg,1,22.2,91
6,ki shundor gonotonrer chorcha hocche deshe.,neg,1,22.2,90.97
6,Ah,neg,1,22.2,90.94
6,Nice,neg,1,22.2,90.91
6,634 arrested!,neg,1,22.2,90.88
6,The whole of Bangladesh is the jail.,neg,1,22.2,90.85
6,"After getting the power from the power of Hasina, illegal insulted people will be punished by the Inshallah Aziz",pos,0,22.2,90.82
6,"Has done a lot of good, the country has been moving towards the speed of Bangabandhu!",pos,1,22.2,90.79
6,Take the last opportunity to get the last opportunity.,neg,1,22.2,90.76
6,Single person !?,neg,1,22.2,90.73
6,Do not say that! 5 thousand crore taka no money!,neg,1,22.2,90.7
7,"Six points and goes on. If there is a problem during this year's examination, then there will be no back skin inshallaha.",neg,1,22.2,90.67
7,"Despite the people's support, how helpless a party! Just because of not being a political foresight.",neg,1,22.2,90.64
7,"Awami League will make Khaleda Zia open, BNP is a failed political party, the team that could not form the committee right now, seeing the dream of running the country? BNP always want to keep guns in the neck of Jamaat And Jamaat is the biggest stupid group in the country who has not sacrificed much blood for the Khaleda",neg,1,22.2,90.61
7,"The demands are not only of Khaleda Zia, it is public opinion, the people of the country do not want to be confrontational politics, that is why there is public support for Khaleda Zia's conditions.
Because of the condition of the next election, the country will survive from the political conflict, many people will live alive.
The government is saying that they have made the country's development, then where is their problem of selecting under a non-partisan government? Awami League will vote if people love development!
Now if Awami League does not say the legitimate demands, then Awami League why did the movement during the BNP? If the government treats the country in conflict with the people's demands and does not follow the demands of the people, then the government will take all the responsibilities.",neg,1,22.2,90.58
7,"Bangabandhu's 6th episode was the certificate of the liberation of the Bangalee nation ..
And Begum Zia's 6 points is a conspiracy to kill people by using gasoline;
With PradmasamAlu or Motiyalu provocation: -P",neg,1,22.2,90.55
7,"The demands that are given by the government should not be accepted by the demands of the government, otherwise the Awami League will be represented by dictatorship. Democracy will not be democracy in the face of its evidence.",neg,1,22.2,90.52
7,Some people have been laughing at the fear of the 6th minute! The Awami League ministers have been shocked in the 6th minute. Their propaganda editor Political Secretary Hasan Mahmud has imposed Section 144!,neg,1,22.2,90.49
7,"If the woman is going to Kashimpur for the rest of her life to forcibly defy the orphan's loot, no child's condition?",neg,1,22.2,90.46
7,These demands are not only of the BNP nor the general public's claim. There is no alternative to these demands to restore our voting rights.,neg,1,22.2,90.43
7,"After a long time, she followed the footsteps thanks to this. On the contrary.",neg,1,22.2,90.4
7,"I'll give my vote to whomever I would like. The claim is to be agreed with logic, can not have the power to spend more time, it does not take time to fall.",neg,1,22.2,90.37
7,"The present government is so clever that the time the students started testing at the same time, at the same time, the BNP is in good health. Today the arrest of another leader is arrested tomorrow and the BNP is not able to do so, they call for different movements and the students undergo a severe test of horror. And the current government is also successful in playing the game every year with the possibility of this weakness of BABP.",pos,1,22.2,90.34
7,,,,22.2,90.31
7,"Lekhok Durontto Chalaker Porichoy Dite Gheya, '' ABALER 'porichoy Dieachen, Chagol koto prokar hoye eta porle Buzha jabe, KOI AGOR TOLA, KOI CHOKIR TOLA,",neg,1,22.2,90.28
7,"Let us be happy to say that the BNP is trying to come to the politics of Bangabandhu ideology. If the BNP's popular support was to follow Bangabandhu earlier, then perhaps it would have been in 2014.",pos,1,22.2,90.25
7,There will be no work in the 32nd phase,neg,1,22.2,90.22
7,"Where is the front door and where the front door is What are the pants, what's in the panta roast ghee.",pos,0,22.2,90.19
7,"Give it to the face of the camel, take it, do not agree! That which gets, it will be eaten.",neg,1,22.2,90.16
7,"A fair free and neutral election is very important in the country, no one wants to come to terms with people like Janjira and there will be no bribe and free government.",neg,1,22.2,90.13
7,If u go under Hasina vote u will fail 100% make it other government under election then ok,neg,1,22.2,90.1
7,Hasina's words can not be with this intellect.,neg,1,22.2,90.07
7,"Minimize or increase a point, why are you copying Awami League?",neg,1,22.2,90.04
7,Madam is your Vision 2030 news ??,neg,1,22.2,90.01
7,Six rounds of sugarcane! Where are the people?,neg,1,22.2,89.98
7,The first thing to look at the title is that it is not the Prothom-alo ??,pos,1,22.2,89.95
7,Certificate of acquiring the right to vote for the six-point Bengali nation of Begum Zia,pos,0,22.2,89.92
7,Kno hbena bakshaly supporter Nila Hasan,neg,1,22.2,89.89
7,6-point movement is sought but can not be found.,pos,1,22.2,89.86
7,Good statement appreciated,neg,1,22.2,89.83
7,"The 6-point claim to La Meridian, BnP's Think Tank Gaza!",neg,1,22.2,89.8
7,Now again say the 6-point demand Khaleda Zia first raised,pos,1,22.2,89.77
7,Politics !!!!,neg,1,22.2,89.74
7,Politics !!!!,neg,1,22.2,89.71
7,The government does not seem to accept these points in all its life,neg,1,22.2,89.68
7,For the legal vote it is the wish of everyone from the countryside,neg,1,22.2,89.65
7,"Well done earlier, otherwise say it could not be time.",neg,1,22.2,89.62
7,There is nothing important about Begum Khaleda Zia's six quota.,pos,1,22.2,89.59
7,Hobbyer of the bank robber?,neg,1,22.2,89.56
7,Ridiculous,neg,1,22.2,89.53
7,,,,22.2,89.5
7,the deed of death....,neg,1,22.2,89.47
7,,,,22.2,89.44
7,"He does not know, is it not in the closing, closing, closing?",neg,1,22.2,89.41
7,:* Powered By :*  :*,neg,1,22.2,89.38
7,Yes,neg,1,22.2,89.35
7,1859787137,neg,1,22.2,89.32
7,When will you demand the date after Eid. ??,neg,1,22.2,89.29
7,Here's a fake bet! When the six-point was leaked in 1966.,neg,1,22.2,89.26
7,The meaning of six-point means bnp,neg,1,22.2,89.23
7,3:),neg,1,22.2,89.2
7,Six or thirty-six ... the Prime Minister but Hasina Madam ... there is no Viaggio there!,neg,1,22.2,89.17
7,It's a good thing to do,neg,0,22.2,89.14
7,"The people of the country will not vote against the illegal leader of the Jangilig leader, who will not vote for the unilateral election ballot, except for a neutral government.",neg,1,22.2,89.11
7,"Will give as much as I want? But Hasina Madam will be the Prime Minister? If necessary, I will make a call with the civic police of Kolkata?",pos,1,22.2,89.08
8,"Palestinians have not made any contributions to this day, but only the warlike attitude. Gaza City's Israeli capital ??????????????",neg,1,22.2,89.05
8,Palestine has been landed due to BNP's Jama'at conspiracy. Palestinians have received East Jerusalem as their capital in the determination of the present government.,neg,1,22.2,89.02
8,But Saudi and Egypt have always provoked Israel to attack Palestine.,neg,1,22.2,88.99
8,Jerusalem believes in Israel because it has no power to protect Palestine in such a beautiful city. So it is better without hope,pos,1,22.2,88.96
8,It's a good decision. Love for the Palestinians May Allah protect them.,pos,1,22.2,88.93
8,Israel is a hypocrite state. This country will never be able to see the good of Muslims and Islam ... rather they will try to make the best of Muslims and Islam,pos,1,22.2,88.9
8,"Israel will not tear any tears in it. They are not stupid and emotional like the Palestinian Muslims. They have heads, but America has it.",neg,0,22.2,88.87
8,Let's downfall Israel.,neg,1,22.2,88.84
8,"Allah, save the Palestinians.",neg,1,22.2,88.81
8,Dajjal,neg,1,22.2,88.78
8,Plo should strike Israel with the one with Hamas.,neg,1,22.2,88.75
8,Allah can help to palestine,neg,1,22.2,88.72
8,The government is not running it as a conspiracy of the opposition? ??,neg,1,22.2,88.69
8,Good move,neg,1,22.2,88.66
8,What will happen with the relationship /,neg,1,22.2,88.63
8,We Love you.,neg,1,22.2,88.6
8,Militant terrorist state Israel,neg,1,22.2,88.57
9,"Some people believe that they love India because they want to kill Zara Pakistan. I'm not a fan of India. The Pakistani fans, who have lost their lives, have flown the blood of Pakistanis. I think they should go to Pakistan and find out their parents.",pos,1,22.2,88.54
9,"You are a danger to the whole Pakistanis, the danger is one.",neg,1,22.2,88.51
9,It is dangerous. It has given life to those who married.,pos,1,22.24,91.6
9,The whole of Pakistan is dangerous,neg,0,22.24,91.57
9,LJ Niazi's nephew must be terrible!,neg,1,22.24,91.54
9,I monitor the screen of his death,neg,0,22.24,91.51
9,Crazy,neg,1,22.24,91.48
9,Cricket Handsome Imran Khan's eyes. Young Thakara Khata / Apanar Glamar Parrana keeping her roles.,neg,1,22.24,91.45
9,I do not have any idea how to do ...,neg,1,22.24,91.42
9,Own drum beat itself.,neg,1,22.24,91.39
10,"In the age of reading and playing the game, whether it is in the age of politics to do. In any country there is no politics in the level of the school college, this is possible only in our country. For the sake of proper politics, I am opposed to politics in school or college.",neg,0,22.24,91.36
10,"Understand It says that it is not the failure of the government. Looks like a different team. """" """" ""35 years"" """" ""I do not see any report about the limit of entry into the government service, so much so that I do not feel that feeling, or"" sense of relaxation ""has been attacked by the advocate? And do not terrorize information about these students' politics. Contradiction: If it is, then the murder of the complex is complicated, it should be judged, and if the first light scholar journalists have 35 Let postal order to the information revolution.",pos,1,22.24,91.33
10,"There is no sign of murder, murder, rape, extortion of tender tenders for gold bars. Their criminals are increasingly growing under the umbrella of the leaders of the government. In the middle of the storm is the innocent life.",pos,1,22.24,91.3
10,Where is the fault of the organization? The person who specially wrote his name in connection with it. The student is out of the country. So you want to say so? There are two bad aspects of Rajniti? Not so bad at all. What is the need to politicize someone else's or those who claim their trial? Your aim is to know the country's people well.,neg,1,22.24,91.27
10,Chhatra League is just made to commit crimes? Then what do they do? It is forbidden,neg,1,22.24,91.24
10,"Say something obscure,
Chhatra League should do anything, the headline of the newspaper is ,,,, all eyes should be on the BCL ...
They do not do much good work, they are not publicized.
Now, let's say, ,,,, the girls were raped by a group of Chhatra League, 1 killed, 1 killed, and, after fighting themselves, they will die.
Even after the headlines of these activities are said every day, some of the BCL leaders, the fault ...
Hey ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
They have two of their bad deeds, only one news or magazine",neg,1,22.24,91.21
10,"Hey, at the same time after the school stage, the illegitimate children will start politics from their mother's stomach. Haire Digital Bangladesh ..",neg,1,22.24,91.18
10,When the poisonous name of Awami League will be removed from the earth? How many mothers will end this poisonous Awami League name? Transit,neg,1,22.24,91.15
10,"If there were such a great work of student league, how good it would have been to see. Their birth is so good from dirty! ?",pos,1,22.24,91.12
10,"Where are they now among the ethnic relatives, where are they now, before the house of a drummer? Baal is still not the students who have got politics through them !!! Yes Politics, Vidarina CH",neg,1,22.24,91.09
10,"Hey, where is the problem of newspapers in Bangladesh? None of those who are Marlow and those of Marlowe are not in the committee of BCL or the leader of BCL! If you can make a criminal, you can get a little more publicity.",pos,0,22.24,91.06
10,"Chhatra League is a very good team. In particular, the use of brother-in-law is very good. But inarara is getting worse in the trouble itself. Therefore, I request everyone, leave these in themselves. All will love In Shah Allaah.",pos,0,22.24,91.03
10,"Whether people are human beings in their lives !!! In the student situation, we have to do politics. It's a little power and eyes to keep others down in the heat. Their addiction is their addiction. If not kill rape extortion extortion. The two young boys who still had much to see in life. They are not safe for them, but they are thought to be so horrible to people outside the party !!!",neg,1,22.24,91
10,"These boys are now going to date Girlfriend to Rome. But they do not like the politics of Aamilija-Taka share- due to the non-gold or a quarrel like toast and toast biscuits, they want to assert themselves as a revolutionary leader of the League. Babu you martyred, go to this time.",neg,0,22.24,90.97
10,"Everyone is equal in the eyes of the law. The correct judgment will be, there is no doubt about it, the rest is just waiting for the time.",pos,1,22.24,90.94
10,"In our country, Arzaneti Namter is running after one gang rape.
What does politics mean to us is that we understand only ourselves.",neg,1,22.24,90.91
10,"Ardash lost an organization called Chhatra League, has become a terrorist, its liability ???
Of course, in the government, the government says the tax, the rest will we see",neg,1,22.24,90.88
10,Now the student politics in our country is telling the neighbor about myself that with my courage and strength I am the leader.,neg,1,22.24,90.85
10,It was not the time to break another's hand,neg,1,22.24,90.82
10,"The BCL did not have the age of politics, but this time there will be hand pens and they took arms.",neg,1,22.24,90.79
10,"Wherever I see all the crude news in the country
There I saw the Chhatra League as villain.
I do not understand the reason",neg,1,22.24,90.76
10,"I disagree. To destroy the quality of education of the country, there is no alternative to student politics. Awamileague BPP wants it",pos,0,22.24,90.73
10,Is this our dirty political culture ever closed?,neg,0,22.24,90.7
10,Chahalig is said to say,neg,1,22.24,90.67
10,Pap baap ki chare nahin,neg,1,22.24,90.64
10,"Murder rape,
Basic principles of BCL.
This should be the Chhatra League's slogan",neg,1,22.24,90.61
10,"Come on, proud. The country of the hawk! Yeah!",neg,1,22.24,90.58
10,The league played twelve times,neg,1,22.24,90.55
10,Digital Crime ....,neg,1,22.24,90.52
10,"If justice is done in the country, then you will get !!!",neg,1,22.24,90.49
10,This news should be given to Badrul Commander Sohag,neg,1,22.24,90.46
10,"The current BCL is the name of a virus, which is worse than cancer.",pos,1,22.24,90.43
10,go on school politics,neg,1,22.24,90.4
10,Mothai waste,neg,1,22.24,90.37
11,"Messi is in the bench for 60 minutes, Alba 76 minutes in the bench, Rakitike all time, on the bench, the field paddle, Espanyol's bus parking, behind everything, it is a matter of luck to return with 1 point in the Away match. Dump",neg,1,22.24,90.34
11,In yesterday's match the undoubtedly the best player was coutinho. The whole match was great. The team was deprived of the goal because they were not ...,pos,1,22.24,90.31
11,"PK did not do the job,
Madaris are almost out of the hole
You can go to the left, right
At that time pouring their ashes to their growers
PK !!",neg,1,22.24,90.28
11,"Rainwater was flooded in the ground, there was difficult to play in the passing football. The two goals that are also called as Urterans. It was difficult to get back to the match even after the back. However, the defeat is a good draw. ????????",neg,0,22.24,90.25
11,"La Liga, Kopaad Ray in the champagne barasara house

And moving towards the Champions League.
Barca will win.",neg,1,22.24,90.22
11,"Baal's reporter just does not understand anything except Messi's spoon. PSGO won him, he did not get any report, Madaris reporter !!",neg,1,22.24,90.19
11,"Bar‡a did not seem to be able to draw this match. The defeat was in everyone's heart. Looks like a field game in Dhaka. Still, with one point, there is a lot of difference.",neg,1,22.24,90.16
