NewsId,Sen,Con,lat,long
18,neg,1,22.36,91.09
18,pos,1,22.36,91.06
18,neg,1,22.36,91.03
18,neg,1,22.36,91
18,neg,1,22.36,90.97
18,pos,0,22.36,90.94
18,neg,1,22.36,90.91
18,neg,1,22.36,90.88
18,pos,0,22.36,90.85
18,neg,1,22.36,90.82
18,neg,0,22.36,90.79
18,pos,0,22.36,90.76
18,pos,1,22.36,90.73
18,pos,1,22.36,90.7
18,pos,1,22.36,90.67
18,neg,1,22.36,90.64
18,pos,1,22.36,90.61
18,neg,1,22.36,90.58
18,neg,1,22.36,90.55
18,neg,1,22.36,90.52
18,neg,1,22.36,90.49
18,pos,1,22.36,90.46
18,neg,1,22.36,90.43
18,pos,1,22.36,90.4
18,neg,1,22.36,90.37
18,pos,1,22.36,90.34
18,pos,1,22.36,90.31
18,neg,1,22.36,90.28
18,pos,0,22.36,90.25
18,neg,1,22.36,90.22
18,pos,1,22.36,90.19
18,neg,1,22.36,90.16
18,neg,1,22.36,90.13
18,pos,1,22.36,90.1
18,neg,1,22.36,90.07
18,neg,1,22.36,90.04
18,neg,1,22.36,90.01
18,neg,1,22.36,89.98
18,neg,1,22.36,89.95
18,neg,1,22.36,89.92
18,neg,1,22.36,89.89
18,neg,1,22.36,89.86
18,neg,1,22.36,89.83
18,neg,1,22.36,89.8
18,neg,0,22.36,89.77
18,neg,1,22.36,89.74
18,neg,1,22.36,89.71
18,pos,0,22.36,89.68
18,pos,1,22.36,89.65
18,pos,0,22.36,89.62
18,neg,1,22.36,89.59
18,neg,1,22.36,89.56
18,neg,1,22.36,89.53
18,neg,0,22.36,89.5
18,neg,1,22.36,89.47
18,neg,1,22.36,89.44
18,neg,0,22.36,89.41
18,neg,1,22.36,89.38
18,neg,1,22.36,89.35
18,,,22.36,89.32
18,,,22.36,89.29
18,pos,1,22.36,89.26
18,pos,0,22.36,89.23
18,neg,1,22.36,89.2
18,neg,1,22.36,89.17
18,neg,1,22.36,89.14
18,neg,1,22.36,89.11
18,neg,1,22.36,89.08
18,neg,1,22.36,89.05
18,,,22.36,89.02
18,pos,0,22.36,88.99
18,neg,1,22.36,88.96
18,neg,1,22.36,88.93
18,neg,1,22.36,88.9
18,neg,0,22.36,88.87
18,neg,1,22.36,88.84
18,pos,1,22.36,88.81
18,neg,0,22.36,88.78
18,pos,1,22.36,88.75
18,neg,1,22.36,88.72
18,pos,1,22.36,88.69
18,neg,1,22.36,88.66
18,pos,1,22.36,88.63
18,neg,1,22.36,88.6
18,neg,1,22.36,88.57
18,neg,1,22.36,88.54
18,pos,1,22.36,88.51
18,neg,1,22.4,91.6
18,neg,1,22.4,91.57
18,neg,1,22.4,91.54
18,neg,1,22.4,91.51
18,neg,1,22.4,91.48
18,pos,1,22.4,91.45
18,,,22.4,91.42
18,neg,1,22.4,91.39
18,neg,1,22.4,91.36
18,pos,1,22.4,91.33
18,neg,1,22.4,91.3
18,neg,1,22.4,91.27
18,neg,1,22.4,91.24
18,neg,1,22.4,91.21
18,neg,1,22.4,91.18
18,neg,1,22.4,91.15
18,neg,1,22.4,91.12
18,pos,1,22.4,91.09
18,neg,1,22.4,91.06
18,pos,1,22.4,91.03
18,neg,1,22.4,91
18,neg,1,22.4,90.97
18,neg,1,22.4,90.94
18,neg,1,22.4,90.91
18,pos,1,22.4,90.88
18,neg,1,22.4,90.85
18,neg,1,22.4,90.82
18,neg,1,22.4,90.79
18,neg,1,22.4,90.76
18,neg,1,22.4,90.73
18,neg,1,22.4,90.7
18,pos,1,22.4,90.67
18,neg,1,22.4,90.64
18,neg,1,22.4,90.61
18,neg,1,22.4,90.58
18,neg,1,22.4,90.55
18,neg,1,22.4,90.52
18,neg,1,22.4,90.49
18,neg,1,22.4,90.46
18,neg,1,22.4,90.43
18,neg,1,22.4,90.4
18,neg,1,22.4,90.37
18,neg,1,22.4,90.34
18,neg,1,22.4,90.31
18,neg,1,22.4,90.28
18,neg,1,22.4,90.25
18,neg,1,22.4,90.22
18,neg,1,22.4,90.19
18,pos,1,22.4,90.16
18,neg,1,22.4,90.13
18,neg,1,22.4,90.1
18,neg,1,22.4,90.07
18,neg,1,22.4,90.04
18,neg,1,22.4,90.01
18,neg,1,22.4,89.98
18,neg,1,22.4,89.95
18,neg,1,22.4,89.92
18,neg,1,22.4,89.89
18,neg,1,22.4,89.86
19,neg,1,22.4,89.83
19,neg,1,22.4,89.8
19,neg,1,22.4,89.77
19,neg,1,22.4,89.74
19,neg,1,22.4,89.71
19,neg,1,22.4,89.68
19,neg,1,22.4,89.65
19,neg,1,22.4,89.62
19,neg,1,22.4,89.59
19,neg,1,22.4,89.56
19,neg,1,22.4,89.53
19,neg,1,22.4,89.5
19,neg,1,22.4,89.47
19,neg,1,22.4,89.44
19,neg,1,22.4,89.41
19,pos,1,22.4,89.38
19,neg,1,22.4,89.35
19,neg,1,22.4,89.32
19,pos,0,22.4,89.29
19,neg,1,22.4,89.26
19,neg,1,22.4,89.23
19,pos,0,22.4,89.2
19,neg,1,22.4,89.17
19,neg,1,22.4,89.14
19,neg,1,22.4,89.11
19,neg,1,22.4,89.08
19,neg,1,22.4,89.05
19,neg,0,22.4,89.02
19,pos,1,22.4,88.99
19,pos,1,22.4,88.96
19,neg,1,22.4,88.93
19,neg,1,22.4,88.9
19,neg,1,22.4,88.87
19,neg,1,22.4,88.84
19,neg,1,22.4,88.81
19,neg,1,22.4,88.78
19,neg,1,22.4,88.75
19,neg,1,22.4,88.72
19,neg,1,22.4,88.69
19,neg,1,22.4,88.66
19,neg,1,22.4,88.63
19,neg,1,22.4,88.6
19,neg,1,22.4,88.57
19,neg,1,22.4,88.54
19,neg,1,22.4,88.51
19,neg,1,22.44,91.6
19,neg,1,22.44,91.57
19,neg,1,22.44,91.54
19,neg,1,22.44,91.51
19,neg,1,22.44,91.48
19,pos,0,22.44,91.45
19,neg,1,22.44,91.42
19,neg,0,22.44,91.39
19,neg,1,22.44,91.36
19,neg,1,22.44,91.33
19,neg,1,22.44,91.3
19,neg,1,22.44,91.27
19,,,22.44,91.24
19,,,22.44,91.21
19,,,22.44,91.18
19,pos,1,22.44,91.15
19,neg,1,22.44,91.12
19,neg,1,22.44,91.09
19,neg,1,22.44,91.06
19,neg,1,22.44,91.03
19,neg,1,22.44,91
19,neg,1,22.44,90.97
19,neg,1,22.44,90.94
19,neg,1,22.44,90.91
19,neg,1,22.44,90.88
19,neg,1,22.44,90.85
19,pos,1,22.44,90.82
19,neg,1,22.44,90.79
19,neg,1,22.44,90.76
19,neg,1,22.44,90.73
19,neg,1,22.44,90.7
19,,,22.44,90.67
19,neg,1,22.44,90.64
19,neg,1,22.44,90.61
19,neg,1,22.44,90.58
19,neg,1,22.44,90.55
19,neg,1,22.44,90.52
19,neg,1,22.44,90.49
19,neg,1,22.44,90.46
19,pos,1,22.44,90.43
19,pos,1,22.44,90.4
19,neg,1,22.44,90.37
19,neg,1,22.44,90.34
19,neg,1,22.44,90.31
19,neg,1,22.44,90.28
20,neg,1,22.44,90.25
20,neg,1,22.44,90.22
20,neg,1,22.44,90.19
20,neg,1,22.44,90.16
20,pos,1,22.44,90.13
20,pos,1,22.44,90.1
20,neg,1,22.44,90.07
20,pos,1,22.44,90.04
20,neg,1,22.44,90.01
20,pos,1,22.44,89.98
20,neg,1,22.44,89.95
20,pos,1,22.44,89.92
20,pos,1,22.44,89.89
20,neg,1,22.44,89.86
20,neg,1,22.44,89.83
20,neg,1,22.44,89.8
20,neg,1,22.44,89.77
20,pos,1,22.44,89.74
20,pos,1,22.44,89.71
20,neg,1,22.44,89.68
20,pos,1,22.44,89.65
20,neg,1,22.44,89.62
20,neg,1,22.44,89.59
20,neg,1,22.44,89.56
20,pos,1,22.44,89.53
20,neg,1,22.44,89.5
20,pos,0,22.44,89.47
20,pos,1,22.44,89.44
20,neg,1,22.44,89.41
20,neg,1,22.44,89.38
20,pos,1,22.44,89.35
20,neg,1,22.44,89.32
20,neg,1,22.44,89.29
20,neg,1,22.44,89.26
20,pos,0,22.44,89.23
20,neg,1,22.44,89.2
20,pos,1,22.44,89.17
20,neg,1,22.44,89.14
20,neg,1,22.44,89.11
20,neg,1,22.44,89.08
20,neg,1,22.44,89.05
20,neg,1,22.44,89.02
20,neg,1,22.44,88.99
20,,,22.44,88.96
20,neg,1,22.44,88.93
20,pos,1,22.44,88.9
20,pos,1,22.44,88.87
20,neg,1,22.44,88.84
20,neg,1,22.44,88.81
20,neg,1,22.44,88.78
20,pos,1,22.44,88.75
21,neg,1,22.44,88.72
21,neg,1,22.44,88.69
21,pos,1,22.44,88.66
21,neg,1,22.44,88.63
21,neg,1,22.44,88.6
21,neg,1,22.44,88.57
21,neg,1,22.44,88.54
21,neg,1,22.44,88.51
21,pos,1,22.48,91.6
21,neg,0,22.48,91.57
21,pos,1,22.48,91.54
21,pos,1,22.48,91.51
21,pos,1,22.48,91.48
21,neg,1,22.48,91.45
21,pos,1,22.48,91.42
21,neg,1,22.48,91.39
21,neg,1,22.48,91.36
21,pos,1,22.48,91.33
21,neg,1,22.48,91.3
21,neg,1,22.48,91.27
21,neg,0,22.48,91.24
21,neg,1,22.48,91.21
21,neg,1,22.48,91.18
21,neg,1,22.48,91.15
21,neg,1,22.48,91.12
21,neg,1,22.48,91.09
21,neg,1,22.48,91.06
21,pos,1,22.48,91.03
21,pos,1,22.48,91
21,neg,0,22.48,90.97
21,pos,0,22.48,90.94
21,neg,1,22.48,90.91
21,neg,1,22.48,90.88
21,pos,1,22.48,90.85
21,pos,0,22.48,90.82
21,pos,1,22.48,90.79
21,neg,1,22.48,90.76
21,pos,1,22.48,90.73
21,neg,1,22.48,90.7
21,neg,1,22.48,90.67
21,neg,1,22.48,90.64
21,pos,1,22.48,90.61
21,neg,0,22.48,90.58
21,neg,1,22.48,90.55
21,neg,1,22.48,90.52
21,neg,1,22.48,90.49
21,neg,1,22.48,90.46
21,neg,0,22.48,90.43
21,pos,0,22.48,90.4
21,neg,1,22.48,90.37
21,neg,1,22.48,90.34
21,neg,1,22.48,90.31
21,neg,1,22.48,90.28
21,neg,1,22.48,90.25
21,neg,1,22.48,90.22
21,neg,1,22.48,90.19
21,pos,1,22.48,90.16
21,neg,1,22.48,90.13
21,neg,1,22.48,90.1
21,neg,1,22.48,90.07
21,neg,1,22.48,90.04
21,neg,1,22.48,90.01
21,,,22.48,89.98
21,neg,1,22.48,89.95
21,neg,1,22.48,89.92
21,neg,1,22.48,89.89
21,neg,1,22.48,89.86
21,pos,1,22.48,89.83
21,neg,1,22.48,89.8
21,neg,1,22.48,89.77
21,pos,0,22.48,89.74
21,neg,1,22.48,89.71
21,neg,1,22.48,89.68
21,neg,1,22.48,89.65
21,,,22.48,89.62
21,neg,1,22.48,89.59
21,,,22.48,89.56
21,neg,1,22.48,89.53
21,neg,1,22.48,89.5
21,neg,1,22.48,89.47
21,neg,1,22.48,89.44
21,neg,1,22.48,89.41
21,neg,0,22.48,89.38
21,neg,1,22.48,89.35
21,neg,1,22.48,89.32
21,neg,1,22.48,89.29
21,neg,1,22.48,89.26
21,neg,1,22.48,89.23
21,neg,1,22.48,89.2
21,neg,1,22.48,89.17
21,neg,1,22.48,89.14
21,pos,1,22.48,89.11
21,neg,1,22.48,89.08
21,neg,0,22.48,89.05
21,neg,1,22.48,89.02
21,,,22.48,88.99
21,neg,1,22.48,88.96
21,neg,1,22.48,88.93
21,neg,1,22.48,88.9
21,neg,1,22.48,88.87
21,neg,1,22.48,88.84
21,neg,1,22.48,88.81
21,neg,1,22.48,88.78
21,neg,1,22.48,88.75
21,neg,1,22.48,88.72
21,neg,1,22.48,88.69
21,neg,1,22.48,88.66
21,neg,1,22.48,88.63
21,neg,1,22.48,88.6
21,neg,1,22.48,88.57
21,pos,0,22.48,88.54
21,neg,1,22.48,88.51
21,neg,1,22.52,91.6
21,neg,1,22.52,91.57
21,neg,1,22.52,91.54
21,neg,1,22.52,91.51
21,neg,1,22.52,91.48
21,pos,1,22.52,91.45
21,neg,1,22.52,91.42
21,pos,1,22.52,91.39
21,neg,1,22.52,91.36
21,neg,1,22.52,91.33
21,neg,1,22.52,91.3
21,neg,1,22.52,91.27
21,neg,1,22.52,91.24
21,neg,1,22.52,91.21
21,neg,1,22.52,91.18
21,neg,1,22.52,91.15
21,neg,1,22.52,91.12
21,neg,1,22.52,91.09
21,neg,1,22.52,91.06
21,neg,1,22.52,91.03
21,neg,1,22.52,91
21,neg,1,22.52,90.97
21,neg,1,22.52,90.94
22,neg,1,22.52,90.91
22,neg,1,22.52,90.88
22,pos,1,22.52,90.85
22,neg,0,22.52,90.82
22,neg,1,22.52,90.79
22,neg,1,22.52,90.76
22,neg,1,22.52,90.73
22,neg,1,22.52,90.7
22,neg,1,22.52,90.67
22,neg,1,22.52,90.64
22,neg,1,22.52,90.61
22,pos,1,22.52,90.58
22,neg,1,22.52,90.55
22,pos,1,22.52,90.52
22,neg,1,22.52,90.49
22,neg,0,22.52,90.46
22,pos,1,22.52,90.43
22,,,22.52,90.4
22,,,22.52,90.37
22,,,22.52,90.34
22,neg,1,22.52,90.31
22,neg,1,22.52,90.28
22,neg,1,22.52,90.25
22,neg,1,22.52,90.22
22,neg,1,22.52,90.19
22,neg,1,22.52,90.16
22,pos,1,22.52,90.13
22,neg,1,22.52,90.1
22,,,22.52,90.07
22,neg,1,22.52,90.04
22,pos,1,22.52,90.01
22,pos,1,22.52,89.98
22,neg,1,22.52,89.95
22,neg,1,22.52,89.92
22,pos,1,22.52,89.89
22,,,22.52,89.86
22,neg,1,22.52,89.83
22,,,22.52,89.8
22,,,22.52,89.77
22,pos,0,22.52,89.74
22,neg,1,22.52,89.71
22,,,22.52,89.68
22,neg,0,22.52,89.65
22,neg,1,22.52,89.62
22,neg,1,22.52,89.59
22,neg,1,22.52,89.56
22,pos,1,22.52,89.53
22,neg,1,22.52,89.5
22,neg,1,22.52,89.47
22,neg,1,22.52,89.44
22,neg,1,22.52,89.41
22,neg,1,22.52,89.38
22,neg,1,22.52,89.35
22,neg,1,22.52,89.32
22,neg,1,22.52,89.29
22,neg,1,22.52,89.26
22,pos,1,22.52,89.23
22,neg,1,22.52,89.2
22,neg,1,22.52,89.17
22,pos,1,22.52,89.14
22,neg,1,22.52,89.11
22,neg,1,22.52,89.08
22,neg,1,22.52,89.05
23,neg,1,22.52,89.02
23,neg,1,22.52,88.99
23,neg,1,22.52,88.96
23,neg,1,22.52,88.93
23,,,22.52,88.9
23,neg,1,22.52,88.87
23,pos,1,22.52,88.84
23,neg,1,22.52,88.81
23,neg,1,22.52,88.78
23,pos,1,22.52,88.75
23,neg,1,22.52,88.72
23,pos,1,22.52,88.69
23,neg,1,22.52,88.66
23,neg,1,22.52,88.63
23,neg,1,22.52,88.6
23,neg,1,22.52,88.57
23,neg,1,22.52,88.54
23,neg,0,22.52,88.51
23,neg,1,22.56,91.6
23,pos,1,22.56,91.57
23,pos,0,22.56,91.54
23,neg,1,22.56,91.51
23,pos,1,22.56,91.48
23,pos,1,22.56,91.45
23,neg,1,22.56,91.42
23,neg,1,22.56,91.39
23,pos,1,22.56,91.36
23,neg,0,22.56,91.33
23,pos,0,22.56,91.3
23,pos,0,22.56,91.27
23,neg,0,22.56,91.24
23,neg,0,22.56,91.21
23,neg,1,22.56,91.18
23,neg,1,22.56,91.15
23,pos,1,22.56,91.12
23,neg,1,22.56,91.09
23,pos,1,22.56,91.06
23,neg,1,22.56,91.03
23,neg,0,22.56,91
23,neg,1,22.56,90.97
23,neg,1,22.56,90.94
23,pos,1,22.56,90.91
23,neg,1,22.56,90.88
23,pos,1,22.56,90.85
23,neg,1,22.56,90.82
23,neg,1,22.56,90.79
23,pos,1,22.56,90.76
23,neg,1,22.56,90.73
23,neg,1,22.56,90.7
23,neg,1,22.56,90.67
23,pos,0,22.56,90.64
23,pos,1,22.56,90.61
23,neg,1,22.56,90.58
23,neg,1,22.56,90.55
23,pos,0,22.56,90.52
23,neg,1,22.56,90.49
23,neg,1,22.56,90.46
23,neg,1,22.56,90.43
23,pos,1,22.56,90.4
23,neg,1,22.56,90.37
23,pos,1,22.56,90.34
23,neg,1,22.56,90.31
23,neg,1,22.56,90.28
23,neg,1,22.56,90.25
23,neg,1,22.56,90.22
23,neg,1,22.56,90.19
23,neg,1,22.56,90.16
23,neg,1,22.56,90.13
23,pos,1,22.56,90.1
23,pos,1,22.56,90.07
23,neg,1,22.56,90.04
23,neg,0,22.56,90.01
23,pos,0,22.56,89.98
23,pos,0,22.56,89.95
23,pos,1,22.56,89.92
23,neg,1,22.56,89.89
23,neg,1,22.56,89.86
23,neg,1,22.56,89.83
23,pos,1,22.56,89.8
23,neg,1,22.56,89.77
23,neg,1,22.56,89.74
23,neg,1,22.56,89.71
23,neg,1,22.56,89.68
23,pos,0,22.56,89.65
23,neg,1,22.56,89.62
23,neg,1,22.56,89.59
23,neg,1,22.56,89.56
23,neg,1,22.56,89.53
23,neg,1,22.56,89.5
23,pos,1,22.56,89.47
23,neg,1,22.56,89.44
23,neg,1,22.56,89.41
23,neg,1,22.56,89.38
23,pos,1,22.56,89.35
23,neg,1,22.56,89.32
23,neg,1,22.56,89.29
23,neg,1,22.56,89.26
23,neg,1,22.56,89.23
23,neg,0,22.56,89.2
23,pos,1,22.56,89.17
23,neg,1,22.56,89.14
23,neg,1,22.56,89.11
23,neg,1,22.56,89.08
23,neg,1,22.56,89.05
23,neg,1,22.56,89.02
23,neg,1,22.56,88.99
23,neg,1,22.56,88.96
23,neg,1,22.56,88.93
23,neg,1,22.56,88.9
23,neg,1,22.56,88.87
23,neg,1,22.56,88.84
23,neg,1,22.56,88.81
23,neg,1,22.56,88.78
23,neg,1,22.56,88.75
23,neg,1,22.56,88.72
23,neg,1,22.56,88.69
23,neg,1,22.56,88.66
23,neg,1,22.56,88.63
23,pos,0,22.56,88.6
23,neg,1,22.56,88.57
23,pos,0,22.56,88.54
23,pos,1,22.56,88.51
23,pos,1,22.6,91.6
23,neg,1,22.6,91.57
23,neg,1,22.6,91.54
23,neg,1,22.6,91.51
23,neg,1,22.6,91.48
23,neg,1,22.6,91.45
23,pos,0,22.6,91.42
23,pos,0,22.6,91.39
23,pos,1,22.6,91.36
23,pos,0,22.6,91.33
23,neg,1,22.6,91.3
23,neg,1,22.6,91.27
23,neg,0,22.6,91.24
23,neg,1,22.6,91.21
23,neg,1,22.6,91.18
23,pos,0,22.6,91.15
23,neg,1,22.6,91.12
23,pos,1,22.6,91.09
23,neg,1,22.6,91.06
23,neg,1,22.6,91.03
23,pos,1,22.6,91
23,neg,0,22.6,90.97
23,pos,1,22.6,90.94
23,neg,1,22.6,90.91
23,pos,1,22.6,90.88
23,neg,1,22.6,90.85
23,pos,0,22.6,90.82
23,neg,1,22.6,90.79
23,neg,1,22.6,90.76
23,pos,1,22.6,90.73
23,neg,0,22.6,90.7
23,neg,1,22.6,90.67
23,pos,1,22.6,90.64
23,neg,1,22.6,90.61
23,neg,1,22.6,90.58
23,neg,0,22.6,90.55
23,neg,1,22.6,90.52
23,neg,1,22.6,90.49
23,neg,1,22.6,90.46
23,neg,1,22.6,90.43
23,pos,1,22.6,90.4
23,neg,1,22.6,90.37
23,neg,1,22.6,90.34
23,neg,1,22.6,90.31
23,neg,1,22.6,90.28
23,neg,1,22.6,90.25
23,neg,1,22.6,90.22
23,pos,1,22.6,90.19
23,neg,1,22.6,90.16
23,neg,1,22.6,90.13
23,pos,1,22.6,90.1
23,neg,1,22.6,90.07
23,neg,1,22.6,90.04
23,pos,1,22.6,90.01
23,neg,0,22.6,89.98
23,neg,1,22.6,89.95
23,pos,1,22.6,89.92
23,neg,1,22.6,89.89
23,neg,1,22.6,89.86
23,neg,1,22.6,89.83
23,pos,1,22.6,89.8
23,neg,1,22.6,89.77
23,neg,0,22.6,89.74
23,pos,1,22.6,89.71
23,neg,1,22.6,89.68
23,neg,1,22.6,89.65
23,pos,0,22.6,89.62
23,pos,0,22.6,89.59
23,neg,1,22.6,89.56
23,pos,1,22.6,89.53
23,pos,1,22.6,89.5
23,neg,1,22.6,89.47
23,neg,1,22.6,89.44
23,pos,1,22.6,89.41
23,neg,1,22.6,89.38
23,neg,1,22.6,89.35
23,neg,1,22.6,89.32
23,neg,1,22.6,89.29
23,neg,1,22.6,89.26
23,neg,1,22.6,89.23
23,neg,1,22.6,89.2
23,neg,1,22.6,89.17
23,neg,1,22.6,89.14
23,neg,1,22.6,89.11
23,neg,1,22.6,89.08
23,neg,1,22.6,89.05
23,neg,1,22.6,89.02
23,neg,1,22.6,88.99
23,neg,1,22.6,88.96
23,neg,1,22.6,88.93
23,neg,1,22.6,88.9
23,neg,1,22.6,88.87
23,neg,1,22.6,88.84
23,neg,1,22.6,88.81
23,pos,0,22.6,88.78
23,neg,1,22.6,88.75
23,neg,1,22.6,88.72
23,pos,1,22.6,88.69
23,,,22.6,88.66
23,,,22.6,88.63
23,neg,1,22.6,88.6
23,neg,1,22.6,88.57
23,neg,1,22.6,88.54
23,neg,1,22.6,88.51
23,neg,1,22.64,91.6
23,neg,1,22.64,91.57
23,neg,1,22.64,91.54
23,neg,1,22.64,91.51
23,neg,1,22.64,91.48
23,neg,1,22.64,91.45
23,neg,1,22.64,91.42
23,neg,1,22.64,91.39
23,neg,1,22.64,91.36
23,pos,1,22.64,91.33
23,pos,1,22.64,91.3
23,pos,1,22.64,91.27
23,neg,1,22.64,91.24
23,pos,0,22.64,91.21
23,neg,1,22.64,91.18
23,pos,1,22.64,91.15
23,pos,1,22.64,91.12
23,neg,1,22.64,91.09
23,pos,1,22.64,91.06
23,neg,1,22.64,91.03
23,neg,1,22.64,91
23,neg,1,22.64,90.97
23,neg,1,22.64,90.94
23,neg,1,22.64,90.91
23,neg,1,22.64,90.88
23,neg,1,22.64,90.85
23,neg,1,22.64,90.82
23,neg,1,22.64,90.79
23,neg,1,22.64,90.76
23,neg,1,22.64,90.73
23,neg,1,22.64,90.7
23,neg,1,22.64,90.67
23,neg,1,22.64,90.64
23,neg,1,22.64,90.61
23,neg,1,22.64,90.58
23,neg,1,22.64,90.55
23,neg,1,22.64,90.52
23,neg,1,22.64,90.49
23,neg,1,22.64,90.46
23,neg,1,22.64,90.43
23,neg,1,22.64,90.4
23,neg,1,22.64,90.37
23,neg,1,22.64,90.34
23,neg,1,22.64,90.31
23,neg,1,22.64,90.28
23,neg,1,22.64,90.25
23,neg,1,22.64,90.22
23,neg,1,22.64,90.19
23,neg,1,22.64,90.16
23,pos,1,22.64,90.13
23,neg,1,22.64,90.1
23,neg,1,22.64,90.07
23,neg,1,22.64,90.04
23,neg,1,22.64,90.01
23,neg,1,22.64,89.98
23,neg,1,22.64,89.95
23,neg,1,22.64,89.92
23,neg,1,22.64,89.89
23,neg,1,22.64,89.86
23,neg,1,22.64,89.83
23,neg,1,22.64,89.8
23,neg,1,22.64,89.77
23,neg,1,22.64,89.74
23,,,22.64,89.71
23,,,22.64,89.68
23,,,22.64,89.65
23,neg,1,22.64,89.62
23,neg,1,22.64,89.59
23,neg,1,22.64,89.56
23,neg,1,22.64,89.53
23,neg,1,22.64,89.5
23,pos,1,22.64,89.47
23,neg,1,22.64,89.44
23,neg,1,22.64,89.41
23,pos,0,22.64,89.38
23,neg,1,22.64,89.35
23,pos,1,22.64,89.32
23,neg,1,22.64,89.29
23,neg,1,22.64,89.26
23,neg,1,22.64,89.23
23,neg,1,22.64,89.2
23,neg,1,22.64,89.17
23,neg,1,22.64,89.14
23,pos,1,22.64,89.11
23,neg,1,22.64,89.08
23,neg,1,22.64,89.05
23,neg,1,22.64,89.02
23,pos,0,22.64,88.99
23,neg,1,22.64,88.96
23,neg,1,22.64,88.93
23,neg,1,22.64,88.9
23,pos,0,22.64,88.87
23,neg,1,22.64,88.84
23,neg,1,22.64,88.81
23,neg,1,22.64,88.78
23,neg,1,22.64,88.75
23,neg,1,22.64,88.72
23,neg,1,22.64,88.69
23,neg,1,22.64,88.66
23,,,22.64,88.63
23,neg,1,22.64,88.6
23,pos,1,22.64,88.57
23,neg,1,22.64,88.54
23,neg,1,22.64,88.51
23,neg,1,22.68,91.6
23,neg,1,22.68,91.57
23,neg,1,22.68,91.54
23,pos,1,22.68,91.51
23,neg,1,22.68,91.48
23,,,22.68,91.45
23,neg,1,22.68,91.42
23,neg,1,22.68,91.39
23,neg,1,22.68,91.36
23,neg,1,22.68,91.33
23,neg,1,22.68,91.3
23,neg,1,22.68,91.27
23,neg,1,22.68,91.24
23,pos,0,22.68,91.21
23,neg,1,22.68,91.18
23,neg,1,22.68,91.15
23,neg,1,22.68,91.12
23,neg,1,22.68,91.09
23,neg,1,22.68,91.06
23,neg,1,22.68,91.03
23,neg,1,22.68,91
23,neg,1,22.68,90.97
23,pos,0,22.68,90.94
23,neg,1,22.68,90.91
23,neg,1,22.68,90.88
23,neg,1,22.68,90.85
23,neg,1,22.68,90.82
23,neg,1,22.68,90.79
23,neg,1,22.68,90.76
23,neg,1,22.68,90.73
23,neg,1,22.68,90.7
23,neg,1,22.68,90.67
23,neg,1,22.68,90.64
23,neg,1,22.68,90.61
23,neg,1,22.68,90.58
23,neg,1,22.68,90.55
23,neg,1,22.68,90.52
23,neg,1,22.68,90.49
23,neg,1,22.68,90.46
23,neg,1,22.68,90.43
23,neg,1,22.68,90.4
23,neg,1,22.68,90.37
23,neg,1,22.68,90.34
23,neg,1,22.68,90.31
23,neg,1,22.68,90.28
23,pos,1,22.68,90.25
23,neg,1,22.68,90.22
23,neg,1,22.68,90.19
23,neg,1,22.68,90.16
23,pos,1,22.68,90.13
23,neg,1,22.68,90.1
23,neg,1,22.68,90.07
23,,,22.68,90.04
23,,,22.68,90.01
23,neg,1,22.68,89.98
23,neg,1,22.68,89.95
23,neg,1,22.68,89.92
23,neg,1,22.68,89.89
23,neg,1,22.68,89.86
23,neg,1,22.68,89.83
23,neg,1,22.68,89.8
23,neg,1,22.68,89.77
23,neg,1,22.68,89.74
23,neg,1,22.68,89.71
23,neg,1,22.68,89.68
23,neg,1,22.68,89.65
23,neg,1,22.68,89.62
23,neg,1,22.68,89.59
23,neg,1,22.68,89.56
23,neg,1,22.68,89.53
23,neg,1,22.68,89.5
23,neg,1,22.68,89.47
23,neg,1,22.68,89.44
23,neg,1,22.68,89.41
23,neg,1,22.68,89.38
23,neg,1,22.68,89.35
23,pos,1,22.68,89.32
23,neg,1,22.68,89.29
23,neg,1,22.68,89.26
23,neg,1,22.68,89.23
23,neg,1,22.68,89.2
23,neg,1,22.68,89.17
23,neg,0,22.68,89.14
23,pos,1,22.68,89.11
23,neg,1,22.68,89.08
23,pos,1,22.68,89.05
23,neg,1,22.68,89.02
23,neg,1,22.68,88.99
23,neg,1,22.68,88.96
23,neg,1,22.68,88.93
23,neg,1,22.68,88.9
23,neg,1,22.68,88.87
23,neg,1,22.68,88.84
23,neg,1,22.68,88.81
23,neg,1,22.68,88.78
23,neg,1,22.68,88.75
23,pos,1,22.68,88.72
23,pos,0,22.68,88.69
23,neg,1,22.68,88.66
23,neg,1,22.68,88.63
23,pos,1,22.68,88.6
23,neg,1,22.68,88.57
23,neg,1,22.68,88.54
23,neg,1,22.68,88.51
23,neg,1,22.72,91.6
23,neg,1,22.72,91.57
23,neg,1,22.72,91.54
23,neg,1,22.72,91.51
23,neg,1,22.72,91.48
23,pos,0,22.72,91.45
23,neg,1,22.72,91.42
23,neg,1,22.72,91.39
23,pos,1,22.72,91.36
23,neg,1,22.72,91.33
23,pos,1,22.72,91.3
23,pos,1,22.72,91.27
23,neg,1,22.72,91.24
23,neg,1,22.72,91.21
23,neg,1,22.72,91.18
23,neg,1,22.72,91.15
23,neg,1,22.72,91.12
23,neg,1,22.72,91.09
23,pos,1,22.72,91.06
23,neg,1,22.72,91.03
